circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,PALLAPHADU,AGRICULTURAL,5,226,226.0,0,837.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,PALLEPAHAD,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,POTHINENI PALLY,AGRICULTURAL,5,114,114.0,0,423.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,SABBADIGUDA,AGRICULTURAL,5,109,107.0,0,399.75
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,SHAPALLI,AGRICULTURAL,5,356,349.0,0,1283.25
NALGONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,YELLAREDDY BAVI,AGRICULTURAL,5,226,226.0,0,847.5
NALGONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,KOTHAPALLY,AGRICULTURAL,5,32,21.0,0,120.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,BOGGULADONA,AGRICULTURAL,5,125,125.0,0,468.75
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,BOLLAMPALLY,AGRICULTURAL,5,196,180.0,0,697.88
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,BRAHMANAPALLY,AGRICULTURAL,5,217,213.0,0,813.75
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,BURANAPUR,AGRICULTURAL,5,122,122.0,0,457.5
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,CHERUKUPALLY,AGRICULTURAL,5,443,436.0,0,1662.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,"CHENNUGUDEM, NARSINGBATLA",AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,CHERLAPALLY,AGRICULTURAL,5,483,465.0,0,1809.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,DANDEMPALLY,AGRICULTURAL,5,671,669.0,0,2513.25
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,DEEPAKUNTA,AGRICULTURAL,5,72,72.0,0,270.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,KORTIKAL,AGRICULTURAL,5,927,881.0,0,3446.63
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,KOTHLARM,AGRICULTURAL,5,120,99.0,0,450.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,MUNGODU,AGRICULTURAL,5,1228,1103.0,5625,4621.88
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,PALIVELA,AGRICULTURAL,5,363,343.0,0,1367.25
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,PULIPALPULA,AGRICULTURAL,5,612,529.0,0,2295.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,MADUGULAPALLY,KOTHAPALLY,AGRICULTURAL,5,101,87.0,0,378.75
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,ALWALAPAHAD,AGRICULTURAL,5,74,68.0,0,277.5
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,ANJANAPALLY,AGRICULTURAL,5,679,668.0,0,2550.38
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,APPALAMMA GUDEM,AGRICULTURAL,5,146,144.0,0,576.75
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,AVANGAPURAM,AGRICULTURAL,5,3,3.0,0,11.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,BABUSAIPET,AGRICULTURAL,5,344,314.0,0,1341.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,BADAIGADDA,AGRICULTURAL,5,32,27.0,0,120.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SETTI PALEM,AGRICULTURAL,5,1029,988.0,1250,3785.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,THIMMAREDDYGUDEM,AGRICULTURAL,5,274,251.0,0,966.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,VEMULAPALLY,AGRICULTURAL,5,863,819.0,625,3158.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,KOTHAPALLY,AGRICULTURAL,5,4,3.0,0,15.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,AKKALAIGUDA,AGRICULTURAL,5,31,31.0,0,116.25
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,CHINTHABAIGUDA,AGRICULTURAL,5,30,30.0,0,112.5
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,AGRICULTURAL,5,12,12.0,0,45.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAVARIGUDA,AGRICULTURAL,5,155,155.0,0,581.25
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,LALAIGUDAA,AGRICULTURAL,5,36,36.0,0,135.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA C,AGRICULTURAL,5,56,56.0,0,210.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,NETHAPUR,AGRICULTURAL,5,9,9.0,0,33.75
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,NIDAMANOOR,AGRICULTURAL,5,291,280.0,0,1046.25
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,PARAVATHIPURAM,AGRICULTURAL,5,121,114.0,0,419.25
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,RAJANNAGUDA,AGRICULTURAL,5,222,222.0,0,799.5
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,RAMAPUR,AGRICULTURAL,5,11,11.0,0,39.75
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,REGULAGADDA,AGRICULTURAL,5,262,253.0,0,948.0
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,RANGUNDLA THANDA,AGRICULTURAL,5,56,56.0,0,210.0
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,SAPAVAT THANDA,AGRICULTURAL,5,70,70.0,0,228.0
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,SEETHALA THANDA,AGRICULTURAL,5,35,35.0,0,131.25
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,SILAGAPURAM,AGRICULTURAL,5,154,140.0,0,579.38
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,SREERAMPURAM,AGRICULTURAL,5,58,51.0,0,216.0
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,SUNKISHALA THANDA,AGRICULTURAL,5,26,26.0,0,97.5
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,SHERIBAIGUDA,AGRICULTURAL,5,72,72.0,0,268.5
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,THIRUMALA GIRI,AGRICULTURAL,5,183,183.0,0,686.25
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,THONDALAVI,AGRICULTURAL,5,4,4.0,0,12.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,THONDALVAI,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,THONDLAVI,AGRICULTURAL,5,681,677.0,0,2554.5
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,YELLAREDDYGUDA,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,D.N.POOR,AGRICULTURAL,5,116,116.0,0,408.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,ERAGUNTLAPALLY,AGRICULTURAL,5,212,212.0,0,790.88
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,GONABOINAPALLY,AGRICULTURAL,5,323,319.0,0,1246.5
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,GONAKOLE,AGRICULTURAL,5,85,80.0,0,320.63
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,GUNDLAPALLY,AGRICULTURAL,5,213,211.0,0,802.5
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,K.GOWRARAM,AGRICULTURAL,5,127,118.0,0,480.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,DONAKAL,AGRICULTURAL,5,200,200.0,0,750.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,G.K.ANNARAM,AGRICULTURAL,5,497,495.0,0,1865.63
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,GOLLAGUDA,AGRICULTURAL,5,3,3.0,0,11.25
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,GUNDLAPALLY,AGRICULTURAL,5,444,444.0,0,1665.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,GUTTAKINDA ANNARAM,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,RATHUPALLY,AGRICULTURAL,5,202,201.0,0,757.5
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,SINGRAM,AGRICULTURAL,5,229,229.0,0,868.13
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,SOLIPURAM,AGRICULTURAL,5,119,119.0,0,432.75
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,UKONDI,AGRICULTURAL,5,435,430.0,0,1632.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,KOTHAPALLY,AGRICULTURAL,5,1,112.0,0,3.75
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,MUNUKUNTLA,AGRICULTURAL,5,634,590.0,0,2379.38
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,AITIPAMULA,AGRICULTURAL,5,1291,1267.0,0,4844.25
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,BOLLAPALLY,AGRICULTURAL,5,545,545.0,0,2046.38
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,CH ANNARAM,AGRICULTURAL,5,746,698.0,0,2804.63
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,DUGNAVELLY,AGRICULTURAL,5,385,345.0,0,1439.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,BEJJIKAL,AGRICULTURAL,5,546,538.0,0,2022.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,BORRAIPALEM,AGRICULTURAL,5,409,407.0,0,1530.75
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,BRUNDAVANAPURAM,AGRICULTURAL,5,57,57.0,0,225.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,BUDDI THANDA,AGRICULTURAL,5,24,24.0,0,75.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,CHENNAIPALEM,AGRICULTURAL,5,112,112.0,0,402.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,CHOLLA THANDA,AGRICULTURAL,5,42,40.0,0,156.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,DONKA THANDA,AGRICULTURAL,5,50,42.0,0,186.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA TOWN/C,AGRICULTURAL,5,23,23.0,0,90.0
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,THUTIPET THANDA,AGRICULTURAL,5,33,33.0,0,123.75
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,TIMMAIPALEM,AGRICULTURAL,5,182,179.0,0,676.5
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,TIRUMALAGIRI,AGRICULTURAL,5,307,287.0,0,1149.75
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,TUNIKUNTLA (T),AGRICULTURAL,5,226,226.0,0,811.5
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,YALLAPURAM,AGRICULTURAL,5,189,163.0,0,699.75
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,KOTHAPALLY,AGRICULTURAL,5,3,112.0,0,11.25
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VATTIMARTHY,AGRICULTURAL,5,399,396.0,0,1501.5
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,KOTHAPALLY,AGRICULTURAL,5,9,9.0,0,33.75
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,A.D.PALLY,AGRICULTURAL,5,689,684.0,0,2582.25
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,ANTHAIGUDEM,AGRICULTURAL,5,3,3.0,0,11.25
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,AREGUDA,AGRICULTURAL,5,134,133.0,0,502.5
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,BANDAVARIGUDEM,AGRICULTURAL,5,124,123.0,0,463.5
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,BATTUGUDA,AGRICULTURAL,5,50,50.0,0,183.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KAMEPALLY,AGRICULTURAL,5,247,247.0,0,928.13
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KANDUKUR,AGRICULTURAL,5,351,347.0,0,1327.5
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KHANAPUR,AGRICULTURAL,5,188,187.0,0,705.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KOTHA TANDA,AGRICULTURAL,5,65,65.0,0,243.75
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,PRATAP NAGAR,AGRICULTURAL,5,26,26.0,0,97.5
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,RAHEMANTHAPUR,AGRICULTURAL,5,202,199.0,0,756.75
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,SINGARAJ PALLY,AGRICULTURAL,5,187,184.0,0,703.13
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,K.KONDARAM,AGRICULTURAL,5,206,206.0,0,778.13
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KAKULAKANDARAM,AGRICULTURAL,5,2,2.0,0,7.5
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KANCHANPALLY,AGRICULTURAL,5,683,682.0,0,2570.63
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KANCHENAPALLY,AGRICULTURAL,5,3,3.0,0,11.25
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KATHALAGUDA,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KATHALGUDA,AGRICULTURAL,5,36,36.0,0,135.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,MUTYALAMMAGUDAM,AGRICULTURAL,5,43,42.0,0,161.25
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,NALLAKUNTABOLU,AGRICULTURAL,5,63,56.0,0,227.25
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,NAREGUDEM,AGRICULTURAL,5,173,159.0,0,649.5
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,AGRICULTURAL,5,200,154.0,0,751.88
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PANDAMPALLY,AGRICULTURAL,5,311,290.0,0,1166.63
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,DUGUNEVELLY,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,EARASANIGUDA,AGRICULTURAL,5,237,217.0,0,888.75
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,EDULUR,AGRICULTURAL,5,676,631.0,3750,2534.25
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,ISMAILPALLY,AGRICULTURAL,5,210,183.0,0,787.5
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,DUGGEPALLY,AGRICULTURAL,5,451,449.0,0,1680.75
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,G.ANNARAM,AGRICULTURAL,5,317,316.0,0,1187.63
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,GAJALA PURAM,AGRICULTURAL,5,3,3.0,0,11.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,GANTARAO CAMP,AGRICULTURAL,5,53,48.0,0,173.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,GOPALAPURAM,AGRICULTURAL,5,16,16.0,0,58.5
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,HARJA THANDA,AGRICULTURAL,5,42,41.0,0,157.88
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,K C THANDA,AGRICULTURAL,5,14,4.0,0,56.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KAMAPASAGAR,AGRICULTURAL,5,328,325.0,0,1262.25
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-RAVINDRANAGAR,AGRICULTURAL,5,17,17.0,0,63.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-SLBC,AGRICULTURAL,5,2,2.0,0,7.5
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SHAKAPURAM,AGRICULTURAL,5,237,227.0,0,867.75
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SOMAVARIGUDA,AGRICULTURAL,5,145,140.0,0,523.13
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VELIMINEDU,AGRICULTURAL,5,1271,1250.0,0,4824.75
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,KOTHAPALLY,AGRICULTURAL,5,20,20.0,0,75.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,1,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,BOINAPALLY,AGRICULTURAL,5,471,471.0,0,1743.75
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,BOMMAPALLY,AGRICULTURAL,5,186,179.0,0,679.5
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,BUDAMARLAPALLY,AGRICULTURAL,5,344,344.0,0,1285.5
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,CH.CHENNARAM,AGRICULTURAL,5,762,756.0,0,2844.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,CHINNAIGUDA,AGRICULTURAL,5,74,74.0,0,274.5
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,CHINNASURARAM,AGRICULTURAL,5,411,410.0,0,1560.75
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,ERRAGADLAGUDEM(RAJUPET),AGRICULTURAL,5,55,54.0,0,203.25
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,G.KONDARAM,AGRICULTURAL,5,324,324.0,0,1211.63
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,GANGANNAPALEM,AGRICULTURAL,5,270,265.0,0,1042.5
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,GODAVARIGUDEM,AGRICULTURAL,5,71,68.0,0,266.25
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,T.P.GOWRARAM,AGRICULTURAL,5,192,192.0,0,720.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,THOWKALAPUR,AGRICULTURAL,5,497,492.0,0,1863.75
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,V.B.PALLY,AGRICULTURAL,5,393,391.0,625,1475.63
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,VOILKOLE,AGRICULTURAL,5,286,272.0,0,1065.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,YERRARAM,AGRICULTURAL,5,142,138.0,0,532.5
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KOTHAPALLY,AGRICULTURAL,5,37,23.0,0,138.75
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,ABBANONIGUDAM,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KHAMMAGUDA,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KHUDAVANPOOR,AGRICULTURAL,5,347,343.0,0,1338.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KHUDEVANPUR,AGRICULTURAL,5,10,10.0,0,37.5
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KOTHAGUDA,AGRICULTURAL,5,102,101.0,0,382.5
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KOTHAPALLY,AGRICULTURAL,5,3,3.0,0,11.25
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KOTTAPALLY,AGRICULTURAL,5,396,391.0,0,1485.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KOTTHAGUDA,AGRICULTURAL,5,2,2.0,0,7.5
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PARADA,AGRICULTURAL,5,629,579.0,0,2354.25
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PITTAMPALLY,AGRICULTURAL,5,365,296.0,0,1370.63
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,R C PURAM,AGRICULTURAL,5,136,136.0,625,510.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BANDAPALEM,AGRICULTURAL,5,348,338.0,0,1299.75
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BHEEMAVARAM,AGRICULTURAL,5,547,543.0,0,2041.5
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KALIMERA,AGRICULTURAL,5,273,242.0,0,1025.63
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KAMMAVARIGUDEM,AGRICULTURAL,5,106,96.0,0,399.38
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR,AGRICULTURAL,5,687,683.0,625,2578.13
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KURUMURTHY,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KURUMURTY,AGRICULTURAL,5,561,538.0,0,2102.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KAMAREDDY GUDA,AGRICULTURAL,5,278,277.0,0,1031.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KAMPALA PALLY,AGRICULTURAL,5,342,342.0,0,1270.5
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KANYA THANDA,AGRICULTURAL,5,9,9.0,0,33.75
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KAPUVARI GUDEM,AGRICULTURAL,5,35,16.0,0,131.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KOMATIGUDEM,AGRICULTURAL,5,91,91.0,0,335.25
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KONATHALAPALLY,AGRICULTURAL,5,300,297.0,0,1125.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,MARRIGUDA,AGRICULTURAL,5,234,233.0,0,873.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,AEPOOR,AGRICULTURAL,5,278,277.0,0,1050.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,BOYAGUBBA,AGRICULTURAL,5,89,89.0,0,335.63
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA,AGRICULTURAL,5,652,649.0,0,2467.5
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA (HQ),AGRICULTURAL,5,5,5.0,0,27.5
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SUREPALLY,AGRICULTURAL,5,311,303.0,0,1227.75
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,TUMMADAM,AGRICULTURAL,5,971,953.0,0,3604.13
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VADARI GUDEM,AGRICULTURAL,5,103,98.0,0,339.75
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VALLABAPURAM,AGRICULTURAL,5,265,248.0,0,968.25
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VANIGUNDLA,AGRICULTURAL,5,461,442.0,0,1710.75
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VEMPHAD,AGRICULTURAL,5,458,421.0,625,1671.38
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VENGANNAGUDEM,AGRICULTURAL,5,10,10.0,0,37.5
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,CHARLA GAURARAM,AGRICULTURAL,5,558,553.0,0,2092.5
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,CHINNAMADARAM,AGRICULTURAL,5,547,546.0,0,2047.13
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,DARVESHAPURAM,AGRICULTURAL,5,384,382.0,0,1440.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,DOREPALLY,AGRICULTURAL,5,636,626.0,0,2385.75
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,ERUGANTIPALLY,AGRICULTURAL,5,272,268.0,0,1017.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,INDLOOR,AGRICULTURAL,5,975,968.0,0,3674.63
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,J.R.GUDA,AGRICULTURAL,5,766,759.0,0,2858.63
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,JONNAGADLAGUDEM,AGRICULTURAL,5,72,70.0,0,270.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KANKANALAPALLY,AGRICULTURAL,5,421,419.0,0,1571.25
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,C.A.PALLY,AGRICULTURAL,5,279,276.0,0,1044.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,CHANNAMANENIPALLY,AGRICULTURAL,5,252,251.0,0,944.25
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,CHENNARAM,AGRICULTURAL,5,271,271.0,0,993.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,M DUPPALA PALLY,AGRICULTURAL,5,1,1.0,0,3.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,M.DOMALAPALLY,AGRICULTURAL,5,269,258.0,0,1008.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,M.DUPPALAPALLY,AGRICULTURAL,5,574,571.0,0,2160.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MAMILLAGUDA,AGRICULTURAL,5,132,132.0,0,495.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BOPPARAM,AGRICULTURAL,5,267,267.0,0,1004.63
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHEEKATIGUDEM,AGRICULTURAL,5,292,283.0,0,1087.5
